,user_id,business_id,lat_long
12061,pVrY-Fulxdbsm7zHZnPWdA,{'E5a7jOdolVv-LAHnDAEpew': 1},
12062,aHlXKjYYeDpGkLICBJRFWA,"{'puwWm1NTtjNiuHR1cQo9Tg': 1, 'kOY6CQ4VijKg8PnCUsTXgg': 1, '_BUOZDGlYf-zBALjtnXyBA': 1}",
12063,yp_KBbQ4CrO5TbxsxVhOaA,{'63M2e_wSmQ8GbLDUau5K6Q': 1},
12064,DbIo_k0_c2ge3FS3QNSFXg,{'gHBf6Ve-jxMBZQE3Z1mviQ': 1},
12065,t5lhoc6wIITV_m8EQanzcQ,"{'MyGH3O8q053OoJm5JikCRg': 1, 'kiVnUirURYI91t9YY3nddQ': 1, 'N2Q9-LaYbMzFJJI5NmZdyw': 1, 'Ls6GT_UCd5azhp0gW2hZTg': 1}",
12066,fhiXbOpulmlqBzYWQC4Ccg,"{'0ayh3LxJwSbJEOlBCx9APA': 1, 'AD0FE_5dM7pWy5YdbMZaGQ': 1, '63M2e_wSmQ8GbLDUau5K6Q': 1}",
12067,5Mh1qb72gXcrIAC4w1Wm-g,"{'oYzxISMvvvDuphYHIZKZvw': 1, 'MLG1FYzgAnXOvM5CsOtDXQ': 1, 'jpD9ONjJfx5ishYOx9vU0Q': 1, '1Kuuu75LVwr5-1OQ3Zv71w': 1, 's5ZdjjFX3CS2uS6_oVH7CQ': 1, 'JQJsfuuF0F25Oo3AMUBJHw': 1, 'JiVDVmRPgt9sqZbxIzQnow': 1, 'H77dVEQpzTJNLV0VPd-4Zg': 1, 'uXuiI-Y998JChGn-ebcSdw': 1, 'RptBvx0-dGfSpQYzqj6b8Q': 1}",
12068,qXwJlPotffpxODD-S4SqXw,"{'gnOinDdd0TNIX6Q4DJnYyg': 1, 'DzOPHyrG2XuVqKEvHCnN7w': 1}",
12069,RWMd12ojW_i2ctICl46bxA,{'TxKmAsKQjND5vbhBdUSyIA': 1},
12070,sKL9KVQL27hg2uTs1bYIpg,"{'PrIU_mB8vhcIfQj5T1XBfg': 1, 'lzoHy4zrJ_avbJGO5HMOUQ': 1, 'Pi195u1UJdTnNEsaR2Y7yA': 1, 'ffVx7PrC2JSfOq_DTW-vZQ': 1}",
12071,HnMzigkqyKXK8gUWAv4SWA,{'mPlWLIA4pkHMRtlQDm6UyQ': 1},
12072,cQ44E5FHHFFrG7R52Pl62A,{'x8GTTMIAtUJ5EsIMnsOacQ': 1},
12073,jV3MnX_l5qcuwvt-nCz7fA,{'dPxB4lKihaL4CsXooHHtTg': 1},
12074,8f6cIkthKQoZbYnUssDF1g,{'SsGNAc9U-aKPZccnaDtFkA': 1},
12075,xCFwBWt-5sfy7YW-jKf0hw,{'6-rJjW6ITl5o_FliiNgZRA': 1},
12076,lbXB2fD-iyhoksruFYscZg,"{'K_tzJdytNCRCg-75XoMlFw': 1, 'vtODRhBYQfr614DwMesBKg': 1}",
12077,bDResa_F1ZkT4AKJ53WbdQ,{'t-yfFtP9-c9ILBzMxDgDEg': 1},
12078,8Kijav-fvanaabA0zTcD2w,{'WG9wsdK_z_6FFeYWRcpJEQ': 1},
12079,dp9GvlKXMvm9RZRnajKmYQ,"{'Q-VEyb_gn_DIZZePT7bRaw': 1, 'qjRPPXpfQ9a8ZHk5sXvBCg': 1}",
12080,3S5ggP0toYfaIMwuXx8M7w,"{'F5Cprqitghoo2RaZBKdlxg': 1, 'rcCGdKxMPJk4lCzZZ1i_bA': 1}",
12081,jUZaUXnEBuuTKhBkvh-ozw,{'vvPzcOhbQn5fLQUAIxcP6A': 1},
12082,FZpcM_YB3UoCPQ9MZ7JTLA,"{'V7r0F2kr1WlyNOBy-C_HMA': 1, '7eqqQAwMG3jbTxnR6fNk2Q': 1, 'XZK4N683_sPkQ2MYyafD3Q': 1, 'L3D_HmxBnfV276Skw6s1fw': 1, 'zXCoCQbYxYcfzqxUV2iSUQ': 1, 'w3Ad4ue8SMtbVi7hnIS2MQ': 1}",
12083,nyuDHaS6OReMd_hqaclE6A,"{'N9ti9E8UnvnEde9QWVXoig': 1, '9rpvTdjqiNfISm6QtEtvKA': 1, 'XZK4N683_sPkQ2MYyafD3Q': 1, 'NeUf9FyCCIN4MEseNyqkXQ': 1, 'l-0XOL_cKu8G2jwJ8a-nIg': 1, 'gP_TyG7MEEayXI2U8eVyPA': 2}",
12084,FcSWdqOEuxFbpbHe7ZxO1Q,{'y_VmQBDl2psGRP2LTjjXvA': 1},
12085,rpog9VqkkwRS2c6AKtCb5g,"{'RjavzMXChoFWdsIZnfs5YQ': 1, 'c7hwytmur_DNYnzdBrz9ZA': 1, 'wgSCc7Ut2C4OkmvoeSLIrQ': 1}",
12086,S3_L6iSrZCmokt12EMi0EQ,"{'Zd4ahFQYdVAXh4d9HO_xVA': 1, 'nag3Gn4b9R7a3dGsZn4OOA': 1, 'cjD2yGRhT5yaSj_KP55Ptw': 1, 'Q4ULAiIE2qCA4RYplCTrUQ': 1}",
12087,bXLRA8xibB9jPx8cZyc3PA,{'ORyqWl-cCw1NgfMr4NHPxw': 1},
12088,NuV_cDB0UGQM0K1PmQFtWQ,"{'eA-FHna3YDonR5ABgRq__A': 1, 'Dq6g0ubf267tWRU4BSk44A': 1, 'iTSuk8UQGaNAFKBYEzdeWQ': 1}",
12089,TKMLisYTMKNhMRKQoCU85w,"{'HmG9zkBtRwttGE291q9b6g': 1, 'TASUnYvk_nvTUyKtroCJSA': 1}",
12090,aV26X2gs2SHoK9cnJ1YpOQ,"{'VkqKyq09rDYMhFk5nElWWA': 1, 'wB8WWTppgRGITwOCJFI3ig': 1, 'AgguxpJ1Xw1Rk7F4r-RTlQ': 1}",
12091,HtHyoz70x2uqrVeX6H6Y8g,"{'Q4ULAiIE2qCA4RYplCTrUQ': 1, 'b-VLJb2e35qdhJmmbbZ36g': 1}",
12092,pfyqNK16Jfruzc_2EQwFOQ,"{'BsTbDejTMyNZbt5_7_YgUw': 1, 'H18C9tH4BPHkxan96bkMXQ': 1}",
12093,CRU8a5dUnDtUBaB32RnfxA,{'ds1_epO_FF6Lf9R3mvuDDg': 1},
12094,puxeILCzioXTLDrVhZnv6w,{'7ELrpDCIaRRUBI_uztgB-Q': 2},
12095,xAQJ3QHPdx6dRa2iLY91tQ,"{'r-_R6lG3HWU8WYw0Zk23fA': 1, 'ovIBsFKQP7-OdWa8Sb7gGA': 1}",
12096,UEF2gILfLObM1TZUZzuuxw,{'WH9VFiRIt1z0faVqH_qzzg': 1},
12097,ZZK_GPUKoYhCuiHlOEwJUQ,{'cAIGa-51OX7_fi_GSIYidw': 1},
12098,8ECne-3kOzX4GpCZEW4H7Q,{'rellBaGc6G4mgcqSACGL5w': 1},
12099,gtznc4izgpAVOixpsuBBqA,{'POYKAHeHTwp7VafFSAQTjw': 1},
12100,aaeJHhW10j9C9iu3UoxdfA,{'f_5sr8UNUpQH5a9MZxdJgQ': 1},
12101,hRma-U0tGaT-IqPNG9AMzw,"{'cyDDwKfTjeJn4pqFE5s-vQ': 1, 'd3ni6cKglu4L3JeveOqQDQ': 1, 'wvQC4HnaIpkIDs0mDrL0Pw': 1, 'GnhBikki3eNPLa_B2gKVdg': 1}",
12102,IDtvesLF1c9kkPvGQMhMFw,{'hGmXzJuycc9ecFPPddfTEw': 1},
12103,eS5ILlAPzei1oKD2LF0lRg,"{'PRERLYDy36PSnpJlgrkAMA': 1, 'ihUWFwY0r3ApW5aZ4Aqf9Q': 1, 'sP26yf4-2TfteYYQuvMbJQ': 1, 'yaSUQERuoc4hUonx4kaS4w': 1, '5Zp_mmBitow3YByKKjC9yg': 1, 'I_LlnAQe7jGwO9rfjaDdLg': 1, 'KdDHF8nFUVvR2pBN5ruGFg': 1, '7QBJDNVH6VPAStSvOM_lZA': 1, '6EXCN46MdJOa00KjuH8jaA': 2}",
12104,4um05NPlDWv0w6AUSmhlWg,"{'zUzEjxKEn8eNVksImZ2oGw': 1, 'x2ZMAyneUiBD6Sml0Fv2Xw': 1, 'V7r0F2kr1WlyNOBy-C_HMA': 1, 'X7844DdJO4y2oVbcpxD-NA': 1}",
12105,eGIhAnVlipcv4C9PI3SXUw,"{'iQoRjkc6GwmlYnRDPF4cLw': 1, 'mPlWLIA4pkHMRtlQDm6UyQ': 1}",
12106,8_W9VOd7FLzu3aMf8O425Q,{'hc1UgB9c2EYEmFmbyc8QYA': 1},
12107,Axy9omcFJEqLlseXmviOYg,{'z9H1at5bT5FKfPUR6LPo5Q': 1},
12108,trAhzF3ub52W31NoMM8xUA,"{'KiVpfyWThpqf29pVMso_nA': 1, 'zvZgFMSItFSxtdradApLWw': 1}",
12109,4-gNX4-LhUFBMq_Wq2rIiQ,"{'AvVMhXghvAE2_JGWXoC7IA': 1, 'V7r0F2kr1WlyNOBy-C_HMA': 1}",
12110,UuaCdHo6Eru-LE-v9mVCQw,"{'5Udv4CASAXB2eH66TefWPQ': 1, '0iLGx8ilwfncucnYAknzzw': 1}",
12111,5T-SfLoZAYVcXe3-Ue_yEw,{'cTrEkyZXz4gBDOdN8vsRlQ': 1},
12112,KvRHaFlA0HkVaKVFqJRILQ,{'s413DgLtzhUSfs0t5USPFg': 1},
12113,F5JeGrdK2HWXSmaGGn58Tg,{'sJUKE6ffe5WU_9IKXuJxCw': 1},
12114,9tmVNAbO9BDarPqKeAHNmA,"{'#NAME?': 1, 'X7844DdJO4y2oVbcpxD-NA': 1}",
12115,eDBwd6MO-OVSjXr5EZWvTw,"{'lgRLyicXByG1-W0QdsTopw': 1, 'm7cT_avH6bvwUz4f1VgZUA': 1}",
12116,P3MTWzaMw7gpIwId-mzAkg,{'p_wNn2SZ8iFtpVbetmUA_w': 1},
12117,0OKtxcjAKPNKg0hG3S63EQ,{'-Gfj1gA0Ir07zToO-4fBpw': 1},
12118,KiqISSt1BH9HLwLJ0Ru7jw,{'Gs31I9A-IeW3bH4PRoD9Gg': 1},
12119,hlJWeIvoodNPQyd9zEpMOw,{'rXb8s7TOx2-uWxzACEXcpg': 1},
12120,9GS5lwxyFj6CqeZlzqnRWg,{'fzXMAz-uYjdLhxWYABo_8Q': 1},
12121,1Vr1Sq8FGnP-8HuD79IhbQ,"{'usSROUMiAgPcxV3Ym0OxMQ': 1, 'McikHxxEqZ2X0joaRNKlaw': 1}",
12122,tvOZzPd6_0BgGyOJ_iYqUA,{'q19XuU23LSZsFyR2-3IC_w': 1},
12123,_WMqV46C_VkhQpYkGXvF5Q,{'iBlNvl-AHwCiUGcTx3DBfQ': 1},
12124,EKOf7h3O-5KyTtiC1xi13w,"{'AJiwOb0s5zpYu0NW7Jvrpg': 1, 'bWWrrsPWuoHuAGUCgH8Tyg': 1, 'kNirc8dWKg7C2Y8EmtyhVg': 1, '2jeEgmAXqxuHXw0K0kpBWA': 1}",
12125,FvfKgrunRKYLCZ4u4-Gicg,"{'C2BferG4f-WQJQuTvyRzlA': 1, 'bN3jIkPqbqroQJteJsC2uw': 1, 'h5zKLqoNlMozvxdkRzSiYQ': 1, '-Gfj1gA0Ir07zToO-4fBpw': 1}",
12126,Dmvqb5TVcfHq8TMW20zJww,"{'wqu7ILomIOPSduRwoWp4AQ': 1, 'ncO5S07XxxZYWBUF2AZpbw': 1}",
12127,uuLupDHtM4udVEc3TtbLIw,"{'SzHTdZR3yY1WBYUxkVxmUQ': 1, 'xl1mNGpaoLdiVWj_D6-L_A': 1, 'C4GHQTB-G0R2Geov298GLw': 2, 'n5OSE92oEzDCQLCDrzrS7A': 1, '#NAME?': 2, 'HjrK4QKp9MZbeopSbc6Evw': 1, 'yT3ZqD6D2sw2BC-78xmTuw': 1, 'Cy9XgM3ZG2jZ1ganvolb6Q': 1, 'kGLM7M4G9LuxD9Y6p3NSPQ': 1, '5Bx-z-7KxB0g6nOuO9gOwg': 1, 'CvQgZqpSrM2cRM7_xR2iWA': 1, 'hHUxynhRliO0rdjgPYesOw': 1, 'AJ_tIT3N1SLLmlphsc94BA': 2, 'w7VSMULJ9GtRi3CBRxoJtg': 1}",
12128,Du8H-ekquJH9ZH8USFgw-w,{'DpnMFivTsuGVdkgTufjqMw': 1},
12129,AtYMioWuplpTwBZlCO_6qQ,"{'EPILrBqmgQxd-R1gZ1EWJg': 1, 'bwu0cUZfksuu-uzTPrrl2A': 1, 'fvhWfSPlx5J_3F-ScLpvXQ': 1, 'o_wRqOpli9kyZGXlJtLLdA': 1}",
12130,0P58MD0FRVI6pTVKUpd7YA,"{'OH48cGMt3vW1frpky7wF5A': 1, '83_p9vIqOq1TUIf3_GD7bA': 1, 'vtcEXiQukuSzOMxyVxlh-Q': 1, 'NR3Pugg0YRa8AqxOY83URg': 1, 'bulkC_6uGn5FM0vz3Kt0ZQ': 2, 'BacrktTHhhr_LRXCJY_S-w': 1, 'w76Ekjp9CY6cQ6Lamh9fSw': 1, 'JfHCkwm6Efu8ugt7W1fRmw': 1, 'xY1k8cye55AsHpPDI_CAOA': 1, 'PzG0XmAmtXFs6Fdnubf41g': 1, 'I6ZvkRYvzdcYp6QFjQ3-aA': 1, 'bwu0cUZfksuu-uzTPrrl2A': 1, 'Eixtf79t1_ZKaC-7J2kAWg': 1, 'l-s0rNwp_qccC2M4Phz9Yw': 1, 'rgmptwPbBH1wLpiBHcbIhA': 1, 'MeZFfo0MhmZdnK7tXI9oPg': 1, 'JrdoWznKY-OFmwCkv75P_A': 1, 'h5cvE8TClzDrrlg88gD97Q': 1, 'xJ-Vq01ULNg_9-4CovAUbw': 1, 'miuDBWI4ZWiv4AKmP-vZxg': 1, 'nPw3ATZ6A5MA4wE9kQ15Kg': 1, 'qCdhI4LCUIuzbLKt6znEFg': 1, 'r9rub_ajcb-3yYsYYD5apw': 1, 'vPQPsC_NkQPKDs5ljbgB3A': 1, 'V053Fm3xoCyxoh1lAgDKJg': 1, 'H75yc2Vp7d8wuAe339DpOA': 1, 'PhoGiguAp2mWjqX85hDavQ': 1, 'vvPzcOhbQn5fLQUAIxcP6A': 1, 'U5oM7F_XUWMiTqto7tcPVw': 1, 'rfy_bJ5ad-gfVmMeqKtsyw': 1, '1uBT6mhp4SWa0aaBny39Og': 1, 'OWiX_AZ7hTRwTpA8kQL6Jw': 1, 'Nkryj8KlbP6O2_FI-EjNsg': 1, 'kiVnUirURYI91t9YY3nddQ': 1, '7ZwHZq29K5mXyH5tqyPJ5w': 1, 'V_qDmDGc1M8dHcvciIIz6w': 2, 'L3x-8hjCSSh5CdfJAeiDxg': 1, '8zdeaK3PWDsr5Kq4UOuNSw': 1, 'pQHk7IZs74fcvoby1VqIRA': 1, 'clvKNlfy-rzqiXlSjibv8g': 1, 'Hjo5B_MgC5iK-Onf7EJyhA': 1, 'QBdX_ziDIyshttyAxDnskw': 1, 'aXthTj06rRhELf3yhh-LLg': 1, 'v7e-GIGgEIFANhHsywlhrw': 1, 'B8nDXstqrTsXAE_cGd_9vQ': 1, 'QiIWqxxMUmcgQi5OWEZOSw': 1, 'oYzxISMvvvDuphYHIZKZvw': 1, 'aHQfnf5HjsAYgSa-I74SmQ': 1, 'Sqks43T-hvkHhBfbe5xgjg': 2, 'nVyL22lcEZoUNoAMgfKOyQ': 1, 'J4Y6BSwxGxD7mznM45ykeA': 2, 'fHpc_RwHFqQrDkvF9uOscA': 3, 'd3ni6cKglu4L3JeveOqQDQ': 1, '2pN9BQ0kPWjPZbTXc_NANg': 1, '8rztpAGPJA9fgFwP25RP7A': 1, 'c7hwytmur_DNYnzdBrz9ZA': 1, 'orUFgCDq1ussIF89g6piIA': 1, 'dxCqGkhtXq-9fYEsX7Mf6Q': 1, 'WTSOPGECPOmq-PUxNiHptQ': 1, 'Q4ULAiIE2qCA4RYplCTrUQ': 1, 'v6HiAVLwKiXZ9Yqvd4ubNg': 1, 'XY3sN_2uusMSU9i1WINFeg': 1, 'ehmtix6CHtneuYXzbrSwYw': 1, 'kMSA2iJafJ6U5hKBajBUNQ': 1, 'K7xm1AAdThx3txHkoWVyCQ': 2, 'FAKevEJKD1D1Nccy6vccgA': 1, 'cyDDwKfTjeJn4pqFE5s-vQ': 1, 'rroEVCHOX6sjZaAYTk6pSw': 1, 'zczKkfpjz510tZK0SnHYDQ': 1, 'KHG2Po6wtDVXPX7flX1FQA': 1, 'SsGNAc9U-aKPZccnaDtFkA': 1, '15I-8lBqswpncTCGWJNDLQ': 1, 'LvdvLtCbAriMJp6cjLm9EA': 1, 'rB6IWv6mW2IVjvgfvNGdHg': 2, '9iwONFY-aRZA1mgmVgm2ZQ': 2, 'AKxafA8O3AeJl7iQs--XFg': 1, 'CZuTec4z5_WAFUwalQRhqA': 1, '0k7Jno-a9OoYitWZ-KFzhw': 1, '2Yv6Tgb5mpoEo3_EIpKs3g': 1, 'exz1kmKOapNfXT5CH72Xxg': 1, 'TGEFlGvl91fX93Fk8wnWRA': 1, 'rcCGdKxMPJk4lCzZZ1i_bA': 1, 'fQJquPvywK87V2NzXVJP2Q': 1, 'm_9QMfvVYFKsxPjlkCvZqA': 1, 'bMWQx26vgHuwVHsMD2qJFw': 1, 'Fq6jYkjxDuOzy3I_eLswlg': 1, '5IbZ0LjSydLAfB9NOyYOIQ': 1, 'm0R4GViXeLOWuOlzoCv3OQ': 1, 'ffVx7PrC2JSfOq_DTW-vZQ': 2, 'ibeYJbVaxeimBdTUkIVSRQ': 1, '#NAME?': 3, 'd_HeDrR7K4oPUIeRVLytZg': 1, 'A61mX9Ed_txnw-S9idIdZg': 1, 'DeS-atRfeSwiSHhJSMdWUA': 1, 'cjD2yGRhT5yaSj_KP55Ptw': 1, 'H18C9tH4BPHkxan96bkMXQ': 1, 'CxMB7Ug1WpD7Vve40vMVgQ': 1, '4oJvRnEDjpJmOAQXOT1iaA': 1, 'zUzEjxKEn8eNVksImZ2oGw': 1, '_4DWNjU9ck_ynL4Me86CJw': 1, 'CnKQgNyBmIvTE7zfegmV7Q': 1, 'vcZWlI0eHiGwlUfP-5Ov8Q': 1, 'CxTeMVnszC-oEgwOVClnlA': 1, 'J439P_mDAosvQb59liLkLA': 1, 'UXlGymo9AduQcq-Q-H16og': 1, '8oI39XswCyOAqQaqnwZlnQ': 1, 'T_CUh42Rb1IIvTvIViDyLQ': 1, 'T67Sp60-oA2x15reB7EqiA': 1, 'Q9V54MxoopwWu8Nwpuq9AA': 1, 'riqqVx-LssGUErBeQisKng': 1, 'chCS06pZT7JhApZuhJsPZw': 1, '2X5G4Ujq0s4Wfn4TC7gX0g': 1, 'xk0Xss6LmF2Pxks0K2jrhQ': 1, 'YbzUYOY_ZIYTWGNw8sbgHw': 1, 'cTrEkyZXz4gBDOdN8vsRlQ': 1, 'qpbo_9bePjV9kjVZT8QeIg': 1, 'yWVY1Bq19lDxu3BP7_96EQ': 1, 'kj3qws3WSMgOotUeACSdFA': 1, 'qg14DV1nQgYY_b_Pm3a6lw': 1, '7_ehud9OJdNm8jj13Isdxg': 1, 'C4GHQTB-G0R2Geov298GLw': 1, '1xRLO1NM8-3soskp2fEgyw': 1, 'fvhWfSPlx5J_3F-ScLpvXQ': 1, 'V7r0F2kr1WlyNOBy-C_HMA': 1, 'kc5gJPisT5L5z8lLa9FV9A': 1, 'S7o76O2QoUCqaxNZD2UcIA': 1, 'XZyI1lZ-a4YTYEE8PI_99g': 1, 'k8Vih-WEeO5Jmilhbm2xmg': 1}",
12131,Ku80k8bHhTxiioA-aXT20A,{'rcCGdKxMPJk4lCzZZ1i_bA': 1},
12132,5_biEdOl2WVIwofTtoyzkg,{'vs3UrHaSnzFOxmFU2UAfxQ': 1},
12133,lTpzqWTtNF6VSj2adV-9iQ,{'T6P49PTjPAy7BzyGtscLqw': 1},
12134,Pfp9BtutBM94Nl_rQIg7cg,"{'93UCt9OgWYmypZCpXtUu8g': 1, 'JuaQPvvWdbJ1B1Tn0jIt1w': 1, '52CzJDb4EakSjEQOUys77Q': 1}",
12135,HfMFHLUShBmQTPMWesjvKQ,"{'b-vMyaBlXTmrdeBTxCESIA': 1, 'FbSfo_4DUCPiOpRTzlssJA': 1}",
12136,qe2FXbW1z6lQHxp6NwLDKg,{'sVL-5l8F75EDfwJxGTg4ug': 1},
12137,FQ7kbeHMbknV8DnavADPdg,"{'EEuGTah-oEssSl3o6pK-ZQ': 1, 'YYce9ncwXBgOjU6ItboZ1Q': 1, '9ylfrWjdX6CltGs_Qcv7Ng': 1, 'UK3I6zxc4D1xwjItJ9vWyw': 1, 'PSDVu_477MZ1ZvbEl5z3Ng': 1}",
12138,QuG8L_tHQS2pi3nMxV2ixg,"{'3u7WY-VUY9yN3eS65phIZA': 1, 'FAKevEJKD1D1Nccy6vccgA': 1, 'gR2vduMA3GESzNI8g9EEog': 1, 'AwQwf4mbaJfE4F5Tk2KQRg': 1, '41CXLCeB8z2oNdIOvnrzIA': 1}",
12139,TnsiwscqKXiyv9mWfGwpyA,"{'V3XhuBpW1fG1nn_Xgxu_nw': 1, 'K7xm1AAdThx3txHkoWVyCQ': 1, 'bMWQx26vgHuwVHsMD2qJFw': 1}",
12140,pbTCJlpf7JDjkVIrzJ6Z-w,"{'ihUWFwY0r3ApW5aZ4Aqf9Q': 1, 'fkpRF8bqc4B8ZaDl7K-j8A': 1, 'P0kIWqaoOjIJEtJBydFvoA': 1, 'Nsj_sFtGulFjztuvU4I4eg': 1, 'UNI3UOXuW_P-99GEA3GhjA': 1, 'fI4vZhMLxuyoY6Q7BzVcLQ': 1, 'DiPbxquQQHSgz123I27Drg': 1, 'Mfr6NLYVRC_lom-oU3ehQw': 1, 'PhzATk8aYydq9E0Aj4-fwA': 1, 'h27XSUr66bI87J01FsYDpw': 1, 'vGqquKUhtzw3hosrYfxf4A': 1, 'PhIGoo9g6GBrqgH_6yZXXQ': 1, 'B9C6j80ob0f1pwi1Cnnd1Q': 1, '3zgswf_NfBJpeAoWeTkgMA': 1, 'Fx9NGStq3-YpG1zcHzJftA': 1, 'wfCLz9-aeShbPB7CaTY-qQ': 1, 'bUmnZJ1DjtDP2_qb2M62mg': 1, 'oJwy0ELke7wS6WsztypYwQ': 2, 'lHP5STO7aomlEQixH8m1aA': 1, '9SPwF-vRgtuHxciFxv5YLA': 1, 'cTrEkyZXz4gBDOdN8vsRlQ': 1, 'NjWAVjMxUwOqnpOOQL71QA': 1, 'ih6d7hBWss05xXWUznuFaw': 1, 's74Tq6WKV1b91UFRr7ch7g': 1, 'uUj-mziX-qv0e1k0jkpI7g': 1, 'MALVwbgb3rS4GBu9tGlNUg': 1, 'JfHCkwm6Efu8ugt7W1fRmw': 1, 'x8GTTMIAtUJ5EsIMnsOacQ': 1, 'wziHV0Zs8AMFHdBrMaV2fw': 1, 'DQf154I5lrbJ_d_pSkiGJg': 1, '4atNH8sL_W6EakDKtWr8OA': 1, 'aiDMh26ZEatoEt8JZb4pfg': 1, 'JuaQPvvWdbJ1B1Tn0jIt1w': 1, 'V7r0F2kr1WlyNOBy-C_HMA': 1, 'BsTbDejTMyNZbt5_7_YgUw': 1, 'sxeuOMBRllOHXJTaUlI9kQ': 1, 'PhoGiguAp2mWjqX85hDavQ': 1, 'v3MGJBF1Mc61KwgqiIY-uA': 1, 'hxX5NboYQbB6GLdDD0hw9w': 1, 'rUQfZOengMpXFkLvJrNJ3g': 1}",
12141,lylsZQEAhKb7JG7M7ybuMw,"{'evxyizwR-TdqeP-BQINlcA': 1, 'nrCa99QfoXdTB7dzwTQqIQ': 1, '0Ir2L-nWFFQP3jB7fnWTuw': 1, 'uEv5oBGUSSiuLqSbbHQQ8A': 1, 'ZTUV3EYQ_2L1yRvr1vKxEg': 1, 'p3nhCZcjYUiP5LGJd3W2gg': 1, 'o732pR1XgXcCL4hnnippvw': 1, 'ewc5YyPqavv4IK66z1W6WA': 1}",
12142,pFfr_pw7rXlq6I-xeF5dxg,{'X7844DdJO4y2oVbcpxD-NA': 1},
12143,SsyNRCQvfCRDEFWKTe4X3w,"{'bwu0cUZfksuu-uzTPrrl2A': 1, 'Q4ULAiIE2qCA4RYplCTrUQ': 1}",
12144,OJ02OohAV4f8cQZofvHnmg,"{'VkFDer80GOrelWALdgNReg': 1, 'g58NW9q4F09wTMiI7EIjmg': 1, 'ihUWFwY0r3ApW5aZ4Aqf9Q': 1, 'FZ67NZD-_aou82e-7TT_nA': 1}",
12145,FYdzkKymg7OQkiAMlqutJg,{'orUFgCDq1ussIF89g6piIA': 1},
12146,NNEpPXDaRCmtwrMNM6qFog,"{'bwu0cUZfksuu-uzTPrrl2A': 1, 'yJz3Dl0R5SnmbGywlDYtXQ': 1}",
12147,CtgdE4pzfeSMy5XyYuwqXQ,"{'HlZkklWH0SygopMt_48IIQ': 1, 'XY3aIm-0PZMXXkVKECD7uw': 1}",
12148,ZzvkHyJYUhBTc5w-KMWP8w,{'YYce9ncwXBgOjU6ItboZ1Q': 1},
12149,sP2f8vqdj2wzdYK9PEeU6A,"{'P5Xd9DX3O6Zs_-zQgIlWew': 1, 'eHTykuLzs6DiDyw7t2g6DQ': 1, 'gNiqOjhVCcGTniZWDBTYtA': 1}",
12150,1rTNBP8HQdbJFBLvaYYN4g,{'r9rub_ajcb-3yYsYYD5apw': 1},
12151,bX4sDg0AMi1uWh7KbYI4wg,{'k9nv3riDitrZO56UQaBgJA': 1},
12152,2_16kcyiYRV6rCPqH3cfWQ,{'t3k9_VFbJeozME_LEqJ8_w': 1},
12153,AY-W59xCVPDaCaOKJOQUhw,"{'b9WZJp5L1RZr4F1nxclOoQ': 1, 'wQ3klyJeDhIQUIZS2X5r7Q': 1}",
