"","X","business_id","clusters","regression_value","after_Jan2010_count","after_Jan2014_count","after_Jun2014_count","after_Jan2015_count","ratings_avg","users_sum","weighted_regression_value","categories","city","state","name","review_count","stars","latitude","longitude","attributes.Alcohol.","attributes.Ambience..casual.","attributes.Ambience..classy.","attributes.Ambience..divey.","attributes.Ambience..hipster.","attributes.Ambience..intimate.","attributes.Ambience..romantic.","attributes.Ambience..touristy.","attributes.Ambience..trendy.","attributes.Ambience..upscale.","attributes.Delivery.","neighborhoods","open","predicted_value"
"1306",1305,"_Ym_8IJk6r-15cHKAbKuyg",16,10,4,1,1,0,1,1.725,1.725,"[Party Supplies, Event Planning & Services]","Pittsburgh","PA","Balloonatics",5,2,40.4296681,-79.9226913,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Squirrel Hill]",TRUE,7.90026666666667
"1307",1306,"e5HRYpEIkyrKNR6yA2rnqQ",222,28,6,2,2,1,3.688825215,5.816666667,21.45666667,"[Breakfast & Brunch, Diners, Restaurants]","Pittsburgh","PA","Trolley Barn Eatery",7,4,40.3681996,-80.0128138,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,26.9539
"1308",1307,"guNwJnrGcVAJZqUNL_5m8A",34,31.5,8,5,5,1,4.276107162,9.145,39.105,"[Food, Ice Cream & Frozen Yogurt]","Homestead","PA","Sincerely Yogurt",9,3.5,40.4071541,-79.9173797,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Homestead]",FALSE,40.0788833333333
"1309",1308,"pMm91uJMxfq6CFON9LqLRg",50,340,67,19,11,4,4.331817641,140.0166667,606.5266668,"[American (New), Restaurants]","Mount Lebanon","PA","Bistro 19",85,4,40.38011201,-80.04451518,"full_bar",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,336.4017
"1310",1309,"qCdhI4LCUIuzbLKt6znEFg",86,98,21,10,10,8,3.582568807,9.81,35.145,"[Restaurants, Italian]","Pittsburgh","PA","Asiago's",28,3.5,40.445837,-80.01135841,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[North Side]",TRUE,92.5898666666667
"1311",1310,"ueibmhF9VBoJ6qtpls63BA",2,306,54,20,13,7,3.884220337,175.2466667,680.6966668,"[Museums, Arts & Entertainment, Public Services & Government, Landmarks & Historical Buildings]","Pittsburgh","PA","Senator John Heinz History Center",68,4.5,40.4464761,-79.9926125,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Strip District]",TRUE,295.0208
"1312",1311,"6a22po6d4gYBPClKsQbvfg",8,12,3,2,1,0,5,1.81,9.05,"[Beauty & Spas, Nail Salons]","Pittsburgh","PA","Top Nail",3,4,40.4293034,-79.9724245,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,13.7907666666667
"1313",1312,"9hF1vOOkT-OMVhYwPCxtcw",323,59.5,15,7,6,5,3.602737467,10.10666667,36.41166668,"[Diners, Restaurants]","Pittsburgh","PA","JT's Restaurant",17,3.5,40.365162,-79.982409,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,57.7052166666667
"1314",1313,"NczaqzFtDId9GmVTy2GWHg",324,140,33,11,9,3,3.179760938,28.72333333,91.33333333,"[Arts & Entertainment, American (Traditional), Music Venues, Bars, Nightlife, Restaurants]","Pittsburgh","PA","The Hop House",40,3.5,40.4211121,-80.066862,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[West End]",TRUE,130.66495
"1315",1314,"T_KgxAeUAbQboY4u_yrmjQ",321,55,13,10,7,3,5,12.18166667,60.90833335,"[Active Life, Gyms, Cycling Classes, Yoga, Fitness & Instruction]","Pittsburgh","PA","California Cycle Path Indoor Cycling Studio",11,5,40.48120938,-80.04149772,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Brighton Heights]",TRUE,61.2596833333333
"1316",1315,"mnR9KualdR4VpDwd1oFa_A",2,59.5,15,3,1,0,3.336789236,36.17,120.6916667,"[American (Traditional), Restaurants]","Pittsburgh","PA","Apollo Cafe",17,3.5,40.4391577,-79.9978185,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Downtown]",TRUE,60.5386666666667
"1317",1316,"yXuao0pFz1AxB21vJjDf5w",102,16,3,0,0,0,2.404761905,8.4,20.2,"[Food, Grocery]","Carnegie","PA","Shop N' Save",4,4,40.3875124,-80.0932152,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,13.4498
"1318",1317,"MALVwbgb3rS4GBu9tGlNUg",109,373.5,72,21,15,6,4.644950284,101.4083333,471.0366666,"[Wine Bars, Bars, Nightlife]","Pittsburgh","PA","The Allegheny Wine Mixer",83,4.5,40.4824569,-79.951507,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"[Lawrenceville]",TRUE,361.879533333333
"1319",1318,"QyAyPWCXZsaA8W0JPQznBQ",325,16,4,0,0,0,4,2.04,8.16,"[Active Life, Swimming Pools]","Mt Lebanon","PA","Mt. Lebanon Swim Center",4,4,40.3742132,-80.0546587,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,15.52245
"1320",1319,"T9lBBARvdWU-Ji53nz0O8A",2,13.5,2,0,0,0,4.133333333,1.2,4.96,"[Barbers, Tanning, Beauty & Spas]","Pittsburgh","PA","Joe Madia Barber Shop",3,4.5,40.4383765,-79.9881618,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[The Hill District]",TRUE,13.3875666666667
"1321",1320,"cUh-c1PgFFzjAc9HdlABCw",60,49.5,10,5,5,3,4.458438287,7.94,35.4,"[Hotels & Travel, Tours]","Pittsburgh","PA","Segway In Paradise",11,4.5,40.4330076,-80.0045618,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,52.2245
"1322",1321,"d9KImdtGLWWyK0YmEaLmWQ",289,13.5,3,0,0,0,4.35,10.93333333,47.55999999,"[Food, Beer, Wine & Spirits]","Wilkinsburg","PA","Wilkinsburg Beverage",3,4.5,40.4441756,-79.8854207,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,14.3956666666667
"1323",1322,"fwfhHFE1LkURDmd7uNwCyQ",8,14,3,0,0,0,4.452205882,3.626666667,16.14666667,"[Banks & Credit Unions, Financial Services]","Pittsburgh","PA","PNC Bank",4,3.5,40.4276253,-79.9680734,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",FALSE,14.3306666666667
"1324",1323,"gfpl_GyyY5uj6zJnIdzImQ",2,35,10,3,2,1,3.206655992,14.57333333,46.73166665,"[Cafes, Restaurants]","Pittsburgh","PA","Caffe Amante",10,3.5,40.441888,-80.003443,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Downtown]",TRUE,35.4604666666667
"1325",1324,"naWaLmfTO8bw-nabXzLaxg",4,108,19,10,9,5,4.195397418,19.62666667,82.34166667,"[Arts & Entertainment, Cafes, Arcades, Restaurants]","Pittsburgh","PA","Kickback Pinball Cafe",24,4.5,40.4712221,-79.9598367,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Lawrenceville]",TRUE,100.298083333333
"1326",1325,"wi8GZ2FJrXdK-GwP-tcYyQ",309,35,6,1,1,1,4.680311891,2.565,12.005,"[Massage, Beauty & Spas]","Pittsburgh","PA","Root Massage and Bodywork",7,5,40.4381463,-79.8921011,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,30.98805
"1327",1326,"x1EtuyQAd1NcJ-Esvtop3w",114,228,55,26,22,13,3.692084838,77.08833333,284.6166667,"[Pizza, Restaurants]","Pittsburgh","PA","SLICE on Broadway",57,4,40.404139,-80.030575,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Beechview]",TRUE,233.5141
"1328",1327,"14JrDlEb7SMK_ZHrS80lFA",8,544.5,104,63,40,15,4.51851902,123.2516667,556.9150002,"[Bakeries, Food, Fish & Chips, Restaurants]","Pittsburgh","PA","The Pub Chip Shop",121,4.5,40.428426,-79.979395,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[South Side]",TRUE,531.94435
"1329",1328,"1wCyM-brDWQNxrJajO7QXw",8,42,10,5,4,3,3.160863168,13.59333333,42.96666665,"[Fast Food, Southern, Chicken Wings, Restaurants]","Pittsburgh","PA","Popeyes Kitchen Louisiana",12,3.5,40.4303393,-79.9770267,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"[South Side]",TRUE,40.0364
"1330",1329,"4atNH8sL_W6EakDKtWr8OA",1,67.5,23,10,3,1,2.090623118,24.90166667,52.06000002,"[Automotive, Car Dealers]","Pittsburgh","PA","Shadyside Honda",27,2.5,40.458625,-79.942738,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Bloomfield]",TRUE,61.5722166666667
"1331",1330,"BssYf80oXJKxI6AZlmlKig",89,17.5,8,3,3,2,2.90696232,10.74833333,31.24499999,"[Pizza, Restaurants]","Pittsburgh","PA","Nobby's Pizzeria",7,2.5,40.365075,-80.024144,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,19.9107
"1332",1331,"DLXsum58TwWhufJM1y06pw",6,12,3,1,0,0,3.401766005,3.02,10.27333334,"[Hair Salons, Barbers, Beauty & Spas]","Pittsburgh","PA","Natural Choice",4,3,40.4410639,-79.9587705,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,12.53645
"1333",1332,"KT8KJ4zt-IPqpLzACdpEZg",73,10.5,5,1,1,1,1.635661093,11.86166667,19.40166667,"[Burgers, Fast Food, Restaurants]","Pittsburgh","PA","Wendy's",7,1.5,40.416731,-79.925176,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Squirrel Hill]",TRUE,11.76505
"1334",1333,"Oi8IOoJOEX9JZYK65fUrrA",4,171.5,40,13,8,5,2.842257689,52.945,150.4833333,"[Pubs, Bars, American (New), Nightlife, Restaurants]","Pittsburgh","PA","Hambone's Pub",49,3.5,40.470474,-79.960431,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Lawrenceville]",TRUE,138.96905
"1335",1334,"P1fJb2WQ1mXoiudj8UE44w",32,224,60,23,19,9,3.480853171,90.87666666,316.3283333,"[Restaurants, Italian]","Carnegie","PA","Papa J's",64,3.5,40.4081422,-80.0851737,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Carnegie]",TRUE,242.1643
"1336",1335,"PQdMkFgdSyF-2jK8WhQu-g",6,93,25,8,6,2,3.180614553,30.21166667,96.09166668,"[Buffets, Chinese, Restaurants]","Pittsburgh","PA","Golden Palace Buffet",31,3,40.4408628,-79.9581821,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Oakland]",TRUE,89.3371
"1337",1336,"RiI-mJXjbP2RZUMQgh_yvw",16,304.5,69,16,13,6,3.915755671,121.9666667,477.5916668,"[Delis, Restaurants]","Pittsburgh","PA","Smallman Street Deli",87,3.5,40.435556,-79.923256,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Squirrel Hill]",TRUE,315.059583333333
"1338",1337,"XWq_LvQEujI5KL0Y1A9hkQ",326,12,4,2,2,1,5,2.585,12.925,"[Hair Salons, Day Spas, Nail Salons, Beauty & Spas]","Pittsburgh","PA","Salon La Te Da",3,4,40.3762821,-80.0366814,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,19.9913333333333
"1339",1338,"Z94doPdgyDOgjtYUVRBNjQ",16,692,118,28,23,12,4.016827837,157.8733333,634.1499999,"[Sushi Bars, Japanese, Restaurants]","Pittsburgh","PA","Chaya Japanese Cuisine",173,4,40.4338841,-79.923134,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Squirrel Hill]",TRUE,615.717083333333
"1340",1339,"Zxj0lZaHBgXlg6N6m258Ug",47,112,32,21,21,16,3.253510304,23.85833333,77.62333333,"[Thai, Restaurants]","Pittsburgh","PA","Asiatique Thai Bistro",32,3.5,40.4559863,-79.9152207,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Shadyside]",TRUE,115.8606
"1341",1340,"a7lkm_8HM9izrfJWhAK8iA",40,60,19,4,3,1,2.533520126,24.38833333,61.78833333,"[Nightlife, Bars, Pizza, Sports Bars, Restaurants]","Pittsburgh","PA","S Aiken Bar & Grille",24,2.5,40.450502,-79.935149,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Shadyside]",TRUE,58.8212666666667
"1342",1341,"dwz55gqPZwSBD74yFFb27g",125,132,37,13,11,9,2.914352203,32.945,96.01333333,"[Sushi Bars, Taiwanese, Chinese, Restaurants]","Pittsburgh","PA","Tai Pei",44,3,40.48765293,-79.88061636,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[]",TRUE,129.3185
"1343",1342,"mKEUpLDkL_SZvjI5Hc9gpw",19,228,49,23,17,7,3.83439508,60.435,231.7316667,"[American (Traditional), Steakhouses, Diners, Restaurants]","Pittsburgh","PA","Armstrong's",57,4,40.35960955,-80.00244141,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,229.023766666667
"1344",1343,"mMbUTTTK2ke8aSAS1eWMRQ",35,58.5,12,4,4,1,4.505666822,10.735,48.36833333,"[Food, Ice Cream & Frozen Yogurt]","Pittsburgh","PA","Scoops On The Boulevard",13,4.5,40.3946456,-80.0208059,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Brookline]",TRUE,59.0387833333333
"1345",1344,"rbqMKloegIO9eewxSvxCdA",327,31.5,6,1,0,0,2.74459725,2.545,6.985000001,"[Local Services, Automotive, Truck Rental, Self Storage]","Pittsburgh","PA","U-Haul At Washington",9,3.5,40.4646159,-79.9063384,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Lincoln]",TRUE,27.6376333333333
"1346",1345,"sMgKsV73VMR5vqmijarIxw",6,14,3,1,1,0,3.117238792,8.885,27.69666667,"[Food, Desserts, Shaved Ice, Ice Cream & Frozen Yogurt]","Pittsburgh","PA","Rita's Italian Ice",4,3.5,40.4418454,-79.9578818,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,13.5015166666667
"1347",1346,"xmyWUwZtjPK6xLdNuAUxaw",21,21,9,6,6,2,3.334642577,6.365,21.225,"[Hair Salons, Beauty & Spas]","Pittsburgh","PA","Geno Como Salon",7,3,40.388395,-80.049821,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,26.8371833333333
"1348",1347,"2pN9BQ0kPWjPZbTXc_NANg",8,128,28,9,6,2,4.047964446,39.75166667,160.9133333,"[Arts & Entertainment, Performing Arts, Music Venues, Venues & Event Spaces, Nightlife, Event Planning & Services]","Pittsburgh","PA","Rex Theater",32,4,40.4287151,-79.9825489,"full_bar",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"[South Side]",TRUE,129.833466666667
"1349",1348,"4_ui2UwZ3n9SLTFIAL68Ew",2,18,4,3,3,1,5,2.81,14.05,"[Food, Food Trucks]","Pittsburgh","PA","Reids Fresh Express",4,4.5,40.4406248,-79.9958864,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,19.0843166666667
"1350",1349,"4jdlI2bHLZilcH1iRO0WRg",328,18,2,0,0,0,4.068790241,19.67333333,80.04666666,"[Photo Booth Rentals, Photographers, Event Planning & Services, Venues & Event Spaces]","Pittsburgh","PA","J. Verno Studios",4,4.5,40.422696,-79.964238,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side Slopes]",TRUE,16.01
"1351",1350,"8HAZBCxGo0JeIvq9TeZiUg",329,44,10,8,8,4,3.664375322,9.698333333,35.53833333,"[Specialty Schools, Education, Cooking Schools]","Pittsburgh","PA","Chop Wok & Talk",11,4,40.4645835,-79.9361976,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Bloomfield]",TRUE,42.4957333333334
"1352",1351,"ADEAmLIP2Px02oErSef5KQ",2,6,3,2,1,0,1,1.81,1.81,"[Home Cleaning, Home Services, Contractors]","Pittsburgh","PA","KD's Klean Ups",3,2,40.438355,-80.001983,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,5.5977
"1353",1352,"JiWGjXYrq4ehNeRhKSZqcw",6,204,61,30,19,5,3.26471499,59.20833333,193.2983334,"[Thai, Sushi Bars, Japanese, Restaurants]","Pittsburgh","PA","Thai Hana",68,3,40.4415006,-79.958821,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Oakland]",TRUE,212.994983333333
"1354",1353,"Kqj8pAp4xUD0wOAQ2pP5pg",330,101.5,26,18,15,7,3.603280286,20.52666667,73.96333335,"[Thai, Restaurants]","Bellevue","PA","Thai Tamarind",29,3.5,40.491205,-80.047502,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Bellevue]",TRUE,100.3546
"1355",1354,"Ln34kwDUNZPLhVhUqauLWQ",331,60,20,6,6,4,2.826064844,13.10833333,37.04499999,"[American (Traditional), Restaurants, Italian]","Pittsburgh","PA","Calabria's",20,3,40.373453,-80.006247,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,60.8571666666667
"1356",1355,"Msfys8NloDpAsWmhvC9T6A",1,70,16,3,3,2,3.285521236,34.53333333,113.46,"[Bakeries, Food]","Pittsburgh","PA","Paddy Cake Bakery",20,3.5,40.4611862,-79.9477047,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"[Bloomfield]",TRUE,67.00075
"1357",1356,"SaBrf12G3EVpBeK6Z6btsQ",8,16,2,0,0,0,5,1.64,8.2,"[Food, Convenience Stores, Shopping, Drugstores]","Pittsburgh","PA","Rite Aid",4,4,40.425747,-79.972958,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,15.2792166666667
"1358",1357,"SxWpUJPBKpDwnt8DbVgVwQ",23,266,70,22,19,9,3.408029305,78.71166667,268.2516667,"[Italian, Pizza, Restaurants]","Pittsburgh","PA","Bella Notte",76,3.5,40.4508375,-79.9839077,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Strip District]",TRUE,269.397566666667
"1359",1358,"Y8ijuEjSTwnAJA3lIfAucg",16,229.5,39,11,9,4,4.384006675,61.92166667,271.465,"[Bakeries, Food]","Pittsburgh","PA","Allegro Hearth Bakery",51,4.5,40.43384215,-79.92308241,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"[Squirrel Hill]",TRUE,203.38005
"1360",1359,"_ji6oh2RwfOOt0jMznT5wg",6,324,69,26,17,10,3.986372598,76.92833334,306.665,"[Food, Desserts, Creperies, Restaurants]","Pittsburgh","PA","Crepes Parisiennes",81,4,40.4460679,-79.948641,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Oakland]",TRUE,318.0382
"1361",1360,"bufORugql7KgD_d5KvhxDQ",332,20,4,1,1,0,4.715689912,17.97333333,84.75666667,"[Shopping, Flowers & Gifts, Nurseries & Gardening, Florists, Home & Garden]","Pittsburgh","PA","The Botanical Emporium Florist & Greenhouse",5,4,40.395691,-80.04689,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"[]",TRUE,20.0113166666667
"1362",1361,"iovp_cgGX8IT1-ZBUJ8z-g",23,108,20,10,8,3,4.429460975,35.06333333,155.3116666,"[Bakeries, Food]","Pittsburgh","PA","Colangelo's Bakery",24,4.5,40.4516262,-79.982709,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"[Strip District]",TRUE,100.669283333333
"1363",1362,"rfy_bJ5ad-gfVmMeqKtsyw",6,1116.5,308,85,62,30,3.673511199,361.1966667,1326.86,"[American (New), Restaurants]","Pittsburgh","PA","The Porch at Schenley",319,3.5,40.442777,-79.953151,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Oakland]",TRUE,1141.63086666667
"1364",1363,"wFOpzA2eiyQ5HlNSuS4-SQ",326,45.5,12,6,3,2,3.124780509,15.18666667,47.45500001,"[Pizza, American (New), Restaurants]","Pittsburgh","PA","Duke's Pub and Pizza",13,3.5,40.3762608,-80.0367425,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",FALSE,40.0961
"1365",1364,"zOWxjA4feUfnFlBbOO65Ww",8,32,7,1,1,0,4.452001393,23.94166667,106.5883334,"[Active Life, Parks]","Pittsburgh","PA","Southside Riverfront Park",8,4,40.43211829,-79.97600555,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,34.1751333333333
"1366",1365,"6KrFqm5q4ZZAYxTRaxdCSw",333,32,8,5,5,2,4.140503995,13.55833333,56.13833332,"[Bakeries, Food, Coffee & Tea, Cupcakes]","Pittsburgh","PA","Life Is Sweet Bakery Cafe",8,4,40.375527,-80.068593,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"[]",TRUE,35.2299
"1367",1366,"I_1EKAZ4GrOYaAE_4rM-3Q",23,20,4,1,0,0,5,2.47,12.35,"[Auto Repair, Automotive]","Pittsburgh","PA","German Motor Werks",5,4,40.4589752,-79.9721193,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Strip District]",TRUE,19.1701666666667
"1368",1367,"J439P_mDAosvQb59liLkLA",334,136,36,16,11,9,4.305165187,54.08,232.8233333,"[American (New), Restaurants]","Pittsburgh","PA","Lola Bistro",34,4,40.453668,-80.01689,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[North Side]",TRUE,180.980166666667
"1369",1368,"LltDzuzRbAJbSrqD4JH-3A",118,20,4,1,1,1,2.142321093,6.218333334,13.32166666,"[Chinese, Restaurants]","Pittsburgh","PA","Hunan Wok Chinese Takeout",8,2.5,40.3919558,-79.9874081,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Carrick]",TRUE,12.5124
"1370",1369,"UX5VDnWoiVuHukr3nFN1lQ",288,17.5,6,0,0,0,3.569519344,14.21666667,50.74666669,"[Active Life, Amusement Parks]","West Mifflin","PA","Sky Rocket",5,3.5,40.3876212,-79.8640073,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,23.4193333333333
"1371",1370,"VwVNTY4BtbYIl3cInH9E9Q",6,20,5,3,1,0,4.057618883,9.603333333,38.96666667,"[Libraries, Public Services & Government]","Pittsburgh","PA","Hillman Library",5,4,40.44270427,-79.95407112,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,20.9767166666667
"1372",1371,"_f8bh9Mj0FKThJReDFENjA",4,16,7,1,0,0,2.0328,8.333333333,16.94,"[Food, Automotive, Convenience Stores, Gas & Service Stations]","Pittsburgh","PA","GetGo",8,2,40.4685427,-79.9623472,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Lawrenceville]",TRUE,16.2769
"1373",1372,"aj4XHn7jZ48euP4g8ape-Q",2,21,5,2,2,0,3.25834417,3.845,12.52833333,"[Pizza, Restaurants]","Pittsburgh","PA","San Remo Pizza",6,3.5,40.4380683,-80.0043039,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Downtown]",TRUE,20.9336666666667
"1374",1373,"cjdzhHLcQr3Jyd7sILPgog",24,260,49,25,25,11,4.933136704,58.20333334,287.125,"[Food, Ice Cream & Frozen Yogurt]","Pittsburgh","PA","Antney's",52,5,40.4274699,-80.0524348,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[West End]",TRUE,248.1245
"1375",1374,"exz1kmKOapNfXT5CH72Xxg",8,30,9,3,1,1,3.418818059,13.62166667,46.57000001,"[Bars, Sports Bars, Nightlife]","Pittsburgh","PA","Cupka's Cafe II",10,3,40.4281596,-79.9723122,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"[South Side]",TRUE,32.6198166666667
"1376",1375,"gNiqOjhVCcGTniZWDBTYtA",335,895.5,149,46,35,15,4.360634513,342.415,1493.146667,"[Hotels & Travel, Landmarks & Historical Buildings, Tours, Public Services & Government]","Pittsburgh","PA","Duquesne Incline",199,4.5,40.4398652,-80.017598,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,903.54075
"1377",1376,"m61vZsAxmTEq3uiCjFjM8Q",52,115.5,29,10,10,9,3.845234169,40.42666667,155.45,"[Diners, Restaurants]","Pittsburgh","PA","Tom's Diner",33,3.5,40.3942666,-80.0350906,"beer_and_wine",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Dormont]",TRUE,123.075983333333
"1378",1377,"mPlWLIA4pkHMRtlQDm6UyQ",50,428,87,27,23,11,3.846812545,105.4916667,405.8066669,"[Sushi Bars, Japanese, Restaurants]","Pittsburgh","PA","Little Tokyo",107,4,40.3818121,-80.0444905,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,409.52605
"1379",1378,"nAbzsR4uVut0ugLTog945w",16,80.5,23,11,9,4,3.433576769,19.17,65.82166666,"[Beauty & Spas, Nail Salons]","Pittsburgh","PA","Rainbow Nails",23,3.5,40.4382461,-79.9221306,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Squirrel Hill]",TRUE,82.8824333333334
"1380",1379,"nsZrRPXIfEm2Gyd3nZRyXA",1,434,98,25,18,5,3.914782803,164.4816667,643.9100002,"[Bars, Arts & Entertainment, Nightlife, Music Venues]","Pittsburgh","PA","Brillobox",124,3.5,40.4656495,-79.9547421,"full_bar",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"[Bloomfield]",TRUE,441.0392
